name,frequency,name_english
دلائی میلان,0.0001240716081961,Dalaei Milan
کاشانی,0.0001240716081961,Kashani
نقی زاده,0.0001240716081961,Naghizadeh
کوچکی,0.0001240716081961,Koochaki
سهیلی,0.0001239706548941,Sohaili
درویش,0.0001238697015921,Darvish
دادخواه,0.000123465888384,Dadvah
کشوری,0.0001233649350819,Keshvari
مهربان,0.0001232639817799,Kind
بهرامیان,0.0001227592152697,Bahrāmian
خرم,0.0001225573086657,Khorram
ساجدی,0.0001222544487596,Sajadi
ترک,0.0001222544487596,Turk
خواجوی,0.0001221534954576,Khajavi
خلیفه,0.0001220525421555,Khalifa
دورقی,0.0001219515888535,Doraki
لشگری,0.0001219515888535,Lashgari
یوسفیان,0.0001218506355515,Yousefian
اسعدی,0.0001217496822494,Asadi
غلام زاده,0.0001215477756454,Gholamzadeh
عباس نژاد,0.0001214468223433,Abbas Nejad
مولوی,0.0001213458690413,Mowlavi
عشقی,0.0001213458690413,Ishqi
لشکری,0.0001211439624372,Lashkari
موسویان,0.0001211439624372,Mousavian
جهانشاهی,0.0001210430091352,Jahanshahi
ناظمی,0.0001209420558332,Nazemi
اسدیان,0.0001209420558332,Asadyan
قربان پور,0.0001208411025312,Ghorbanpour
ابراهیمیان,0.0001208411025312,Ebrahimiān
فتوحی,0.0001205382426251,Fotuhi
نیک‌بخت,0.000120336336021,Nikbakht
نصاری,0.000120336336021,Nasari
موحدی,0.0001199325228129,Movahedi
صارمی,0.0001197306162088,Saremi
جوهری,0.0001195287096047,Jewelry
فیاضی,0.0001194277563027,Fayyazi
اکبریان,0.0001193268030007,Akbariyan
سلطانیان,0.0001193268030007,Soltanian
اسحاقی,0.0001192258496987,Ishaqi
نودهی,0.0001191248963966,Noudahi
شریف‌زاده,0.0001190239430946,Sharifzadeh
عرب زاده,0.0001190239430946,Arabzadeh
پودینه,0.0001188220364905,Mint
فرج زاده,0.0001187210831885,Farajzadeh
قیاسی,0.0001185191765844,Ghayasi
خاکسار,0.0001181153633763,Khaaksaar
دهنوی,0.0001179134567723,Dahani
حبیب زاده,0.0001178125034702,Habibzadeh
غلام پور,0.0001176105968662,Gholam Pour
اصغرزاده,0.0001175096435641,Asgharzadeh
عزیزیان,0.0001175096435641,Azizian
غیبی,0.0001173077369601,Gheibi
عنایتی,0.000117105830356,Enayati
انوری,0.000117004877054,Anvari
سپاهی,0.0001169039237519,Sepahi
برهانی,0.0001168029704499,Barahani
واعظی,0.0001168029704499,Va'izi
توانا,0.0001166010638458,Tavana
باقریان,0.0001165001105438,Baghrian
صالح,0.0001161972506377,Saleh
سرداری,0.0001161972506377,Sardari
وطن‌دوست,0.0001161972506377,Patriot
سجادیان,0.0001160962973357,Sajadian
خیرآبادی,0.0001160962973357,Kheirabadi
ملک محمدی,0.0001160962973357,Malek Mohammadi
بحرانی,0.0001159953440337,Bahrani
فرح‌بخش,0.0001159953440337,Farahbakhsh
صانعی,0.0001158943907316,Sanai
متقی,0.0001156924841276,Moteqi
امرائی,0.0001156924841276,Amarai
رخشانی,0.0001156924841276,Rokhsani
غبیشاوی,0.0001155915308255,Ghabishavi
زنگی‌آبادی,0.0001153896242215,Zangi-Abadi
پورمند,0.0001150867643154,Pourmand
دادگر,0.0001149858110133,Justice-maker
لویمی,0.0001148848577113,Louimi
رحمانیان,0.0001146829511073,Rahmanian
شریفیان,0.0001146829511073,Sharifian
صدیق,0.0001145819978052,Sadiq
کر,0.0001145819978052,Kar
حسامی,0.0001143800912012,Hosseini
علیرضائی,0.0001141781845971,Alirezaei
دارائی,0.000113875324691,Darayi
قوامی,0.0001134715114829,Qavami
اصفهانی,0.0001132696048788,Isfahani
قاسمیان,0.0001132696048788,Ghasemian
نوری زاده,0.0001131686515768,Noorizadeh
سنجری,0.0001130676982748,Sanjari
رزمی,0.0001129667449727,Razmi
سعید,0.0001128657916707,Saeed
خاتمی,0.0001128657916707,Khatami
مرادزاده,0.0001126638850666,Moradzadeh
محمدرضائی,0.0001124619784626,Mohammadzaei
هنرمند,0.0001119572119524,Artist
خسروانی,0.0001118562586504,Khosravani
فلاحتی,0.0001116543520463,Fallahi
سالاروند,0.0001110486322341,Salarvand
موسوی نژاد,0.0001109476789321,Mousavi Nejad
خالدیان,0.0001108467256301,Khaledian
ایزدپناه,0.000110745772328,Izadpanah
خان محمدی,0.000110745772328,Khan Mohammadi
آقابابائی,0.000110543865724,Aghababai
نادی,0.000110543865724,Nadi
ظهیری,0.0001102410058179,Zohairi
عزیزپور,0.0001098371926098,Azizpour
محبوبی,0.0001094333794016,Mahboubi
دولت آبادی,0.0001090295661935,Dolatabadi
خادم,0.0001089286128915,Khadam
رحمانیان کوشککی,0.0001088276595895,Rahmanian Koushaki
حسینی نژاد,0.0001088276595895,Hosseini Nejad
هراتی,0.0001088276595895,Herati
علیمرادی,0.0001087267062874,Alimoradi
نامور,0.0001087267062874,Namvar
زمانیان,0.0001086257529854,Zamaniyan
کاظم‌زاده,0.0001084238463813,Kazemzadeh
مؤیدی,0.0001084238463813,Moayyedi
چهاردولی,0.0001084238463813,Chahardouli
خیرخواه,0.0001081209864752,Kheirkhah
جانی,0.0001080200331732,Jani
مرزبان,0.0001079190798712,Marzbān
سرحدی,0.0001079190798712,Sarhadi
محمدی پور,0.0001079190798712,Mohammadi Pour
جوان,0.0001079190798712,Young
باغبانی,0.0001078181265691,Gardening
وطن‌خواه,0.0001076162199651,Patriot
خجسته,0.000107515266663,Khajasteh
شمشیری,0.000107313360059,Shamsiri
رمضان پور,0.000107313360059,Ramadanpour
اسماعیل‌پور,0.000107313360059,Ismailpour
غلامیان,0.000107212406757,Gholamian
هاشم پور,0.000107212406757,Hashempoor
شفائی,0.000107212406757,Shafa'i
نصراللهی,0.0001071114534549,Nasrollahi
کدخدائی,0.0001070105001529,Khodkhodai
صابر,0.0001066066869448,Saber
قدمی,0.0001063038270387,Qadami
حاجی حسینی,0.0001061019204346,Hajihosseini
مصطفی‌زاده,0.0001060009671326,Mostafazadeh
عارفی,0.0001053952473204,Arefi
پولادی,0.0001049914341123,Poladi
میرشکار,0.0001048904808102,Mirshakar
نیکنام,0.0001047895275082,Nikanam
سیف,0.0001047895275082,Saif
مهدیان,0.0001045876209041,Mahdian
کلهری,0.0001044866676021,Kalhari
شاهرخی,0.0001044866676021,Shahrokhi
زندیه,0.0001042847609981,Zandieh
عالی پور,0.0001042847609981,Ali Pour
امیرخانی,0.0001038809477899,Amirkhani
امجدیان,0.0001035780878838,Amjadiyan
بحری,0.0001034771345818,Bahri
هاشمیان,0.0001034771345818,Hashmian
باجلان,0.0001034771345818,Bajlan
معظمی,0.0001033761812798,Moezami
چگنی,0.0001026695081656,Chagani
فیض آبادی,0.0001025685548635,Feyzabadi
پهلوانی,0.0001023666482595,Pahlavani
پاکدل,0.0001023666482595,Pakdel
اسداللهی,0.0001023666482595,Asadollahi
کامرانی,0.0001022656949574,Kamrani
توکلیان,0.0001022656949574,Tavakolian
مرادخانی,0.0001020637883534,Moradkhani
جنتی,0.0001017609284473,Jannati
طلائی,0.0001017609284473,Talayi
حداد,0.0001016599751452,Haddad
عبدالخانی,0.0001016599751452,Abdolkhani
مظلومی,0.0001015590218432,Majloumi
عینی,0.0001014580685412,Ayni
دریائی,0.0001014580685412,Sea-related
خیراندیش,0.0001014580685412,Khairandish
قربانیان,0.0001013571152392,Ghorbaniyan
ساداتی,0.0001011552086351,Sadati
مرشدی,0.0001011552086351,Morshedi
مریدی,0.0001010542553331,Moridi
نیک پور,0.0001010542553331,Nikpour
مولودی,0.0001010542553331,Mouloudi
دبیری,0.000100953302031,Dabiri
هادی زاده,0.000100852348729,Hadi Zadeh
صباغی,0.000100852348729,Sabbaghi
امجدی,0.000100751395427,Amjadi
حسن آبادی,0.000100751395427,Hosseini Abadi
مرتضائی,0.000100751395427,Mortezaei
بوستانی,0.0001006504421249,Bustani
هادیان,0.0001005494888229,Hadian
قلیزاده,0.0001003475822188,Gholizadeh
خطیبی,0.0001003475822188,Khatibi
کاکائی,9.99437690107687e-05,Kakayi
مومنی,9.974186240670652e-05,Momeni
ذوالقدر,9.953995580264436e-05,Zolghadr
عبودی,9.943900250061328e-05,Aboudi
رمضان زاده,9.943900250061328e-05,Ramazan Zadeh
مزرعه,9.93380491985822e-05,Farm
نامدار,9.93380491985822e-05,Namdar
اسمعیل پور,9.923709589655112e-05,Ismailpour
حمزهء,9.913614259452003e-05,Hamzeh
دلیری,9.913614259452003e-05,Deliri
خردمند,9.913614259452003e-05,Wise
زنگوئی,9.903518929248895e-05,Zangoi
نوروزیان,9.89342359904579e-05,Noroozian
طوسی,9.89342359904579e-05,Tusi
دیلمی,9.873232938639574e-05,Deylami
جاویدی,9.873232938639574e-05,Javadi
باقرپور,9.873232938639574e-05,Bagherpour
بهبودی,9.863137608436466e-05,Behboudi
سلامت,9.832851617827142e-05,Salamat
کوثری,9.822756287624032e-05,Kowsari
محمدنیا,9.812660957420924e-05,Mohammadiya
زبیدی,9.802565627217816e-05,Zabidi
مطوری,9.802565627217816e-05,Motori
ظهرابی,9.802565627217816e-05,Zohraabi
ناطقی,9.79247029701471e-05,Nateghi
یحیائی,9.74199364599917e-05,Yahyaei
مهربانی,9.731898315796062e-05,Kindness
عالی,9.711707655389846e-05,Aali
نیرومند,9.711707655389846e-05,Mighty
برخورداری,9.701612325186738e-05,Barkhordari
دوست محمدی,9.701612325186738e-05,Doost Mohammadi
پایدار,9.701612325186738e-05,Paydār
رهبری,9.701612325186738e-05,Rahbari
شکیبا,9.701612325186738e-05,Shakiba
خدامرادی,9.681421664780524e-05,Khodamradi
گروسی,9.671326334577416e-05,Gharousi
جهانیان,9.661231004374308e-05,Jahaniyan
طرفی,9.641040343968092e-05,Tarafi
محمدی زاده,9.641040343968092e-05,Mohammadi Zadeh
غلامرضائی,9.630945013764984e-05,Gholamrezai
نکوئی,9.620849683561876e-05,Nekoui
نظامی,9.600659023155658e-05,Nazemi
شقاقی,9.59056369295255e-05,Shaghaghi
جلیلوند,9.59056369295255e-05,Jalilvand
خداپرست,9.580468362749444e-05,God-worshipper
بزی,9.580468362749444e-05,Bazi
داورپناه,9.580468362749444e-05,Davarpanah
معماری,9.560277702343227e-05,Mirmohammadi
رجب پور,9.560277702343227e-05,Rajabpour
نمازی,9.560277702343227e-05,Namazi
جلالوند,9.540087041937013e-05,Jalalvand
موسائی,9.540087041937013e-05,Mousavi
ثقفی,9.529991711733905e-05,Saqafi
کاظمیان,9.519896381530797e-05,Kazemian
نعمت اللهی,9.519896381530797e-05,Ni'matollahi
رزمجوئی,9.49970572112458e-05,Razzamjoi
صلواتی,9.489610390921472e-05,Salavati
تنها,9.489610390921472e-05,Tanha
پقه,9.479515060718364e-05,Paqeh
نیک زاد,9.479515060718364e-05,Nikzad
نظریان,9.469419730515256e-05,Nazarian
نباتی,9.459324400312148e-05,Nabati
ورمزیار,9.459324400312148e-05,Varmzyar
اسدالهی,9.429038409702824e-05,Asadollahi
کاشی,9.429038409702824e-05,Kashi
اخوان,9.418943079499716e-05,Akhavan
یوسف پور,9.418943079499716e-05,Yousefpour
توحیدی,9.378561758687283e-05,Tavakoli
رستم پور,9.368466428484175e-05,Rostampour
ملک,9.368466428484175e-05,Malek
فتح اللهی,9.34827576807796e-05,Fathollahi
زائری,9.328085107671744e-05,Zaeri
شیخ زاده,9.29779911706242e-05,Sheikhzadeh
صالح پور,9.29779911706242e-05,Salehpour
بهروز,9.267513126453096e-05,Behrouz
میرمحمدی,9.24732246604688e-05,Mir Mohammadi
کرامتی,9.227131805640664e-05,Karami
سرائی,9.227131805640664e-05,Sarayi
صاحبی,9.19684581503134e-05,Sahebi
قانع,9.186750484828233e-05,Qan'eh
صادق پور,9.176655154625125e-05,Sadeghpour
حاجی محمدی,9.166559824422016e-05,Haj Mohammadian
کامیاب,9.146369164015802e-05,Kamyab
حق‌پرست,9.136273833812694e-05,Haqparast
قدسی,9.116083173406476e-05,Qodsī
احمدی پور,9.116083173406476e-05,Ahmadi Pour
جدگال,9.085797182797152e-05,Jadgal
شادمان,9.085797182797152e-05,Shadman
عزیززاده,9.075701852594044e-05,Aziz Zadeh
دلیر,9.075701852594044e-05,Deliar
میراحمدی,9.065606522390936e-05,Mirahmadi
علی نیا,9.065606522390936e-05,Alinia
رستمیان,9.05551119218783e-05,Rostamian
ترکی,9.05551119218783e-05,Turk
بزرگی,9.035320531781614e-05,Bigness
رضائی آدریانی,9.015129871375398e-05,Rezaei Adriani
بهادر,8.994939210969182e-05,Bahador
ایروانی,8.974748550562966e-05,Iravani
راد,8.974748550562966e-05,Rad
شاملو,8.954557890156751e-05,Shamloo
انتظاری,8.944462559953643e-05,Entazari
حزباوی,8.934367229750535e-05,Hazbavi
احمدنژاد,8.914176569344319e-05,Ahmadinejad
میرزاده,8.914176569344319e-05,Mirzadeh
شیرخانی,8.873795248531886e-05,Shirkhani
دهقان نیری,8.863699918328778e-05,Dehqan Niri
چاوشی,8.863699918328778e-05,Chavoshi
خمر,8.863699918328778e-05,Khammar
قنبرزاده,8.863699918328778e-05,Ghanbarzadeh
مومیوند,8.85360458812567e-05,Momyand
داوری دولت آبادی,8.843509257922563e-05,Davari Dolat Abadi
محمدی نژاد,8.823318597516347e-05,Mohammadi Nejad
بقائی,8.823318597516347e-05,Baghai
زین الدینی,8.823318597516347e-05,Zain al-Din
پروانه,8.823318597516347e-05,Butterfly
موسوی زاده,8.813223267313239e-05,Mousavi Zadeh
رسول‌زاده,8.803127937110131e-05,Rasoulzadeh
شریف,8.793032606907023e-05,Sharif
رحمنی,8.782937276703915e-05,Rahmani
غیاثوند,8.762746616297699e-05,Ghayasvand
قاضی,8.762746616297699e-05,Qazi
حاجی,8.742555955891484e-05,Haji
گریوانی,8.742555955891484e-05,Gharivani
ایری,8.742555955891484e-05,Eiri
صلاحی,8.732460625688376e-05,Salahian
محمدلو,8.732460625688376e-05,Mohammadi Lou
سعادتمند,8.732460625688376e-05,Saadatmand
ابوطالبی,8.722365295485268e-05,Abotalebi
نوریان,8.722365295485268e-05,Nourian
رنجبران,8.71226996528216e-05,Ranjbaran
الوندی,8.71226996528216e-05,Alvandi
رستم زاده,8.702174635079052e-05,Rostamzadeh
امینیان,8.702174635079052e-05,Aminiān
شمس آبادی,8.702174635079052e-05,Shams Abadi
حقانی,8.702174635079052e-05,Haqani
ظاهری,8.702174635079052e-05,Zahiri
عموری,8.681983974672835e-05,Amouri
ریکی,8.671888644469727e-05,Riki
سیاوشی,8.671888644469727e-05,Siavashi
میرزاپور,8.651697984063511e-05,Mirzapor
نجف پور,8.641602653860403e-05,Najafpour
بانشی,8.641602653860403e-05,Banshi
فرج پور,8.641602653860403e-05,Farajpour
غریب,8.641602653860403e-05,Gharib
آذریان,8.621411993454188e-05,Azarian
شایسته,8.621411993454188e-05,Shayesteh
عالمی,8.61131666325108e-05,Alami
مکوندی,8.581030672641756e-05,Makvandi
توفیقی,8.570935342438648e-05,Tavakoli
هداوند,8.56084001223554e-05,Hedayatvand
فقیهی,8.56084001223554e-05,Faghihi
آقاخانی,8.530554021626217e-05,Aghakhani
بهلولی,8.530554021626217e-05,Behlouli
سلیمان زاده,8.520458691423109e-05,Soleiman Zadeh
شریفات,8.510363361220001e-05,Sharifat
برزگری,8.510363361220001e-05,Barzegarī
اباذری,8.510363361220001e-05,Abadari
ارجمندی,8.500268031016893e-05,Arjmandi
جهان‌بخش,8.500268031016893e-05,Jahanbakhsh
عبدالوند,8.490172700813785e-05,Abdolvand
فرضی,8.490172700813785e-05,Farzi
برزوئی,8.480077370610677e-05,Barzoui
ثابتی,8.480077370610677e-05,Sabati
عثمانی,8.480077370610677e-05,Othmani
مؤذنی,8.439696049798244e-05,Moazeni
کشتکار,8.439696049798244e-05,Keshtekar
نامجو,8.439696049798244e-05,Namjoo
امین زاده,8.41950538939203e-05,Aminzadeh
دودکانلوی میلان,8.399314728985813e-05,Doodkanlooyi Milan
دیناروند,8.389219398782705e-05,Dinarvand
ملکیان,8.379124068579597e-05,Malekian
دریانورد,8.348838077970273e-05,Seafarer
شاکر,8.338742747767165e-05,Shaker
خلیل زاده,8.338742747767165e-05,Khalilzadeh
کهریزی,8.328647417564057e-05,Kahrizi
موسی پور,8.31855208736095e-05,Mousipour
سبزواری,8.298361426954734e-05,Sabzevari
افسری,8.288266096751626e-05,Afsari
شاوردی,8.288266096751626e-05,Shavardi
منصوریان,8.278170766548518e-05,Mansourian
قویدل,8.278170766548518e-05,Gavidel
وحدانی,8.26807543634541e-05,Vahdani
آراسته,8.26807543634541e-05,Arranged
ساسانی,8.257980106142302e-05,Sasanian
بنائی,8.257980106142302e-05,Banaei
سپهوند,8.247884775939193e-05,Sepahvand
مهاجر,8.227694115532977e-05,Migrant
زیدآبادی نژاد,8.21759878532987e-05,Zeyd Abadi Nejad
مزینانی,8.207503455126763e-05,Mazinani
تجری,8.207503455126763e-05,Tajri
زارع زاده,8.197408124923654e-05,Zare' Zadeh
عراقی,8.187312794720546e-05,Iraqi
آقاپور,8.187312794720546e-05,Aghapour
داودآبادی,8.177217464517438e-05,Davoodabadi
علی بخشی,8.16712213431433e-05,Ali Bakhshi
محمودپور,8.16712213431433e-05,Mahmoodpour
پورمحمدی,8.157026804111222e-05,PourMohammadi
عیسی زاده,8.157026804111222e-05,Isa Zadeh
درخشانی,8.146931473908114e-05,Derakhshani
فعله کری,8.146931473908114e-05,Faleh Keri
جوانی,8.146931473908114e-05,Javani
نیک‌نام,8.136836143705006e-05,Niknam
نظرپور,8.136836143705006e-05,Nazarpour
جلالیان,8.136836143705006e-05,Jalalian
آهنگری,8.136836143705006e-05,Ironworker
استوار,8.126740813501898e-05,Esteemed
شاهینی,8.126740813501898e-05,Shahini
عرفانی,8.126740813501898e-05,Erfani
فخرائی,8.116645483298791e-05,Fakhraei
اعرابی,8.106550153095683e-05,Arabian
مداح,8.096454822892575e-05,Maddah
قیطاسی,8.086359492689467e-05,Gheitasi
قراگوزلو,8.086359492689467e-05,Gharagozlou
دلاور,8.086359492689467e-05,Delaavar
چمنی,8.066168832283251e-05,Chameni
ریاضی,8.066168832283251e-05,Riazi
رفعتی,8.056073502080143e-05,Rafati
حاجی آبادی,8.045978171877035e-05,Hajiyabadi
جامعی,8.045978171877035e-05,Jamai
کاظم پور,8.025787511470818e-05,Kazempour
نامی,8.01569218126771e-05,Nami
علی یاری,8.01569218126771e-05,Ali Yari
ممبینی,8.01569218126771e-05,Mombini
میرزازاده,8.01569218126771e-05,Mirzazadeh
پاینده,8.005596851064604e-05,Payandeh
نیک نژاد,8.005596851064604e-05,Nikanjad
فتح الهی,7.995501520861496e-05,Fatehollahi
کیائی,7.97531086045528e-05,Kiai
آبیار,7.955120200049063e-05,Abyar
خداوردی,7.955120200049063e-05,Khoda Verdi
شاهین,7.945024869845955e-05,Shahin
دهواری,7.945024869845955e-05,Dehvari
نقیبی,7.934929539642847e-05,Naghbi
